Instancia;Tarefas Finalizadas;Tarefas não finalizads;Trocas;Instancias de troca;Soluções Iniciais;Soluções Final;Soluções Final Real;Tempo;PTL
instance1168_m=3_n=25_l=20_c=15_s=0;24,0;1,0;16,0;9,0;0;-736,0;584,0;0,0;0
instance1169_m=3_n=25_l=20_c=15_s=1;24,0;1,0;16,0;9,0;0;-736,0;584,0;0,0;0
instance1170_m=3_n=25_l=20_c=15_s=2;24,0;1,0;16,0;9,0;0;-736,0;584,0;0,0;0
instance1171_m=3_n=25_l=20_c=15_s=0;23,0;2,0;8,0;8,0;0;-698,0;542,0;0,0;0
instance1172_m=3_n=25_l=20_c=15_s=1;23,0;2,0;8,0;8,0;0;-698,0;542,0;0,0;0
instance1173_m=3_n=25_l=20_c=15_s=2;23,0;2,0;8,0;8,0;0;-698,0;542,0;0,0;0
instance1174_m=3_n=25_l=20_c=15_s=0;24,0;1,0;11,0;9,0;0;-731,0;589,0;0,0;0
instance1175_m=3_n=25_l=20_c=15_s=1;24,0;1,0;11,0;9,0;0;-731,0;589,0;0,0;0
instance1176_m=3_n=25_l=20_c=15_s=2;24,0;1,0;11,0;9,0;0;-731,0;589,0;0,0;0
instance1177_m=3_n=25_l=20_c=15_s=0;23,0;2,0;11,0;8,0;0;-701,0;539,0;0,0;0
instance1178_m=3_n=25_l=20_c=15_s=1;23,0;2,0;11,0;8,0;0;-701,0;539,0;0,0;0
instance1179_m=3_n=25_l=20_c=15_s=2;23,0;2,0;11,0;8,0;0;-701,0;539,0;0,0;0
instance1180_m=3_n=25_l=20_c=15_s=0;23,0;2,0;9,0;6,0;0;-699,0;561,0;0,0;0
instance1181_m=3_n=25_l=20_c=15_s=1;23,0;2,0;9,0;6,0;0;-699,0;561,0;0,0;0
instance1182_m=3_n=25_l=20_c=15_s=2;23,0;2,0;9,0;6,0;0;-699,0;561,0;0,0;0
instance1183_m=3_n=25_l=20_c=15_s=0;24,0;1,0;13,0;8,0;0;-733,0;597,0;0,0;0
instance1184_m=3_n=25_l=20_c=15_s=1;24,0;1,0;13,0;8,0;0;-733,0;597,0;0,0;0
instance1185_m=3_n=25_l=20_c=15_s=2;24,0;1,0;13,0;8,0;0;-733,0;597,0;0,0;0
instance1186_m=3_n=25_l=20_c=15_s=0;24,0;1,0;9,0;6,0;0;-729,0;621,0;0,0;0
instance1187_m=3_n=25_l=20_c=15_s=1;24,0;1,0;9,0;6,0;0;-729,0;621,0;0,0;0
instance1188_m=3_n=25_l=20_c=15_s=2;24,0;1,0;9,0;6,0;0;-729,0;621,0;0,0;0
instance1189_m=3_n=25_l=20_c=15_s=0;24,0;1,0;15,0;8,0;0;-735,0;595,0;0,0;0
instance1190_m=3_n=25_l=20_c=15_s=1;24,0;1,0;15,0;8,0;0;-735,0;595,0;0,0;0
instance1191_m=3_n=25_l=20_c=15_s=2;24,0;1,0;15,0;8,0;0;-735,0;595,0;0,0;0
instance1192_m=3_n=25_l=20_c=15_s=0;24,0;1,0;11,0;8,0;0;-731,0;599,0;0,0;0
instance1193_m=3_n=25_l=20_c=15_s=1;24,0;1,0;11,0;8,0;0;-731,0;599,0;0,0;0
instance1194_m=3_n=25_l=20_c=15_s=2;24,0;1,0;11,0;8,0;0;-731,0;599,0;0,0;0
instance1195_m=3_n=25_l=20_c=15_s=0;24,0;1,0;6,0;4,0;0;-726,0;644,0;0,0;0
instance1196_m=3_n=25_l=20_c=15_s=1;24,0;1,0;6,0;4,0;0;-726,0;644,0;0,0;0
instance1197_m=3_n=25_l=20_c=15_s=2;24,0;1,0;6,0;4,0;0;-726,0;644,0;0,0;0
instance1198_m=3_n=25_l=20_c=15_s=0;24,0;1,0;11,0;6,0;0;-731,0;619,0;0,0;0
instance1199_m=3_n=25_l=20_c=15_s=1;24,0;1,0;11,0;6,0;0;-731,0;619,0;0,0;0
instance1200_m=3_n=25_l=20_c=15_s=2;24,0;1,0;11,0;6,0;0;-731,0;619,0;0,0;0
instance1201_m=4_n=25_l=15_c=10_s=0;23,0;2,0;8,0;7,0;0;-698,0;552,0;0,0;0
instance1202_m=4_n=25_l=15_c=10_s=1;23,0;2,0;8,0;7,0;0;-698,0;552,0;0,0;0
instance1203_m=4_n=25_l=15_c=10_s=2;23,0;2,0;8,0;7,0;0;-698,0;552,0;0,0;0
instance1204_m=4_n=25_l=15_c=10_s=0;23,0;2,0;9,0;5,0;0;-699,0;571,0;0,0;0
instance1205_m=4_n=25_l=15_c=10_s=1;23,0;2,0;9,0;5,0;0;-699,0;571,0;0,0;0
instance1206_m=4_n=25_l=15_c=10_s=2;23,0;2,0;9,0;5,0;0;-699,0;571,0;0,0;0
instance1207_m=4_n=25_l=15_c=10_s=0;24,0;1,0;7,0;6,0;0;-727,0;623,0;0,0;0
instance1208_m=4_n=25_l=15_c=10_s=1;24,0;1,0;7,0;6,0;0;-727,0;623,0;0,0;0
instance1209_m=4_n=25_l=15_c=10_s=2;24,0;1,0;7,0;6,0;0;-727,0;623,0;0,0;0
instance1210_m=4_n=25_l=15_c=10_s=0;23,0;2,0;8,0;5,0;0;-698,0;572,0;0,0;0
instance1211_m=4_n=25_l=15_c=10_s=1;23,0;2,0;8,0;5,0;0;-698,0;572,0;0,0;0
instance1212_m=4_n=25_l=15_c=10_s=2;23,0;2,0;8,0;5,0;0;-698,0;572,0;0,0;0
instance1213_m=4_n=25_l=15_c=10_s=0;23,0;2,0;9,0;5,0;0;-699,0;571,0;0,0;0
instance1214_m=4_n=25_l=15_c=10_s=1;23,0;2,0;9,0;5,0;0;-699,0;571,0;0,0;0
instance1215_m=4_n=25_l=15_c=10_s=2;23,0;2,0;9,0;5,0;0;-699,0;571,0;0,0;0
instance1216_m=4_n=25_l=15_c=10_s=0;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1217_m=4_n=25_l=15_c=10_s=1;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1218_m=4_n=25_l=15_c=10_s=2;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1219_m=4_n=25_l=15_c=10_s=0;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1220_m=4_n=25_l=15_c=10_s=1;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1221_m=4_n=25_l=15_c=10_s=2;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1222_m=4_n=25_l=15_c=10_s=0;23,0;2,0;9,0;6,0;0;-699,0;561,0;0,0;0
instance1223_m=4_n=25_l=15_c=10_s=1;23,0;2,0;9,0;6,0;0;-699,0;561,0;0,0;0
instance1224_m=4_n=25_l=15_c=10_s=2;23,0;2,0;9,0;6,0;0;-699,0;561,0;0,0;0
instance1225_m=4_n=25_l=15_c=10_s=0;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1226_m=4_n=25_l=15_c=10_s=1;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1227_m=4_n=25_l=15_c=10_s=2;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1228_m=4_n=25_l=15_c=10_s=0;23,0;2,0;6,0;6,0;0;-696,0;564,0;0,0;0
instance1229_m=4_n=25_l=15_c=10_s=1;23,0;2,0;6,0;6,0;0;-696,0;564,0;0,0;0
instance1230_m=4_n=25_l=15_c=10_s=2;23,0;2,0;6,0;6,0;0;-696,0;564,0;0,0;0
instance1231_m=4_n=25_l=15_c=10_s=0;23,0;2,0;10,0;8,0;0;-700,0;540,0;0,0;0
instance1232_m=4_n=25_l=15_c=10_s=1;23,0;2,0;10,0;8,0;0;-700,0;540,0;0,0;0
instance1233_m=4_n=25_l=15_c=10_s=2;23,0;2,0;10,0;8,0;0;-700,0;540,0;0,0;0
instance1234_m=4_n=25_l=15_c=10_s=0;23,0;2,0;6,0;6,0;0;-696,0;564,0;0,0;0
instance1235_m=4_n=25_l=15_c=10_s=1;23,0;2,0;6,0;6,0;0;-696,0;564,0;0,0;0
instance1236_m=4_n=25_l=15_c=10_s=2;23,0;2,0;6,0;6,0;0;-696,0;564,0;0,0;0
instance1237_m=4_n=25_l=15_c=10_s=0;23,0;2,0;8,0;5,0;0;-698,0;572,0;0,0;0
instance1238_m=4_n=25_l=15_c=10_s=1;23,0;2,0;8,0;5,0;0;-698,0;572,0;0,0;0
instance1239_m=4_n=25_l=15_c=10_s=2;23,0;2,0;8,0;5,0;0;-698,0;572,0;0,0;0
instance1240_m=4_n=25_l=15_c=10_s=0;23,0;2,0;7,0;6,0;0;-697,0;563,0;0,0;0
instance1241_m=4_n=25_l=15_c=10_s=1;23,0;2,0;7,0;6,0;0;-697,0;563,0;0,0;0
instance1242_m=4_n=25_l=15_c=10_s=2;23,0;2,0;7,0;6,0;0;-697,0;563,0;0,0;0
instance1243_m=4_n=25_l=15_c=10_s=0;23,0;2,0;6,0;6,0;0;-696,0;564,0;0,0;0
instance1244_m=4_n=25_l=15_c=10_s=1;23,0;2,0;6,0;6,0;0;-696,0;564,0;0,0;0
instance1245_m=4_n=25_l=15_c=10_s=2;23,0;2,0;6,0;6,0;0;-696,0;564,0;0,0;0
instance1246_m=4_n=25_l=15_c=10_s=0;23,0;2,0;5,0;3,0;0;-695,0;595,0;0,0;0
instance1247_m=4_n=25_l=15_c=10_s=1;23,0;2,0;5,0;3,0;0;-695,0;595,0;0,0;0
instance1248_m=4_n=25_l=15_c=10_s=2;23,0;2,0;5,0;3,0;0;-695,0;595,0;0,0;0
instance1249_m=4_n=25_l=15_c=10_s=0;23,0;2,0;7,0;6,0;0;-697,0;563,0;0,0;0
instance1250_m=4_n=25_l=15_c=10_s=1;23,0;2,0;7,0;6,0;0;-697,0;563,0;0,0;0
instance1251_m=4_n=25_l=15_c=10_s=2;23,0;2,0;7,0;6,0;0;-697,0;563,0;0,0;0
instance1252_m=4_n=25_l=15_c=10_s=0;23,0;2,0;7,0;4,0;0;-697,0;583,0;0,0;0
instance1253_m=4_n=25_l=15_c=10_s=1;23,0;2,0;7,0;4,0;0;-697,0;583,0;0,0;0
instance1254_m=4_n=25_l=15_c=10_s=2;23,0;2,0;7,0;4,0;0;-697,0;583,0;0,0;0
instance1255_m=4_n=25_l=15_c=10_s=0;23,0;2,0;6,0;6,0;0;-696,0;564,0;0,0;0
instance1256_m=4_n=25_l=15_c=10_s=1;23,0;2,0;6,0;6,0;0;-696,0;564,0;0,0;0
instance1257_m=4_n=25_l=15_c=10_s=2;23,0;2,0;6,0;6,0;0;-696,0;564,0;0,0;0
instance1258_m=4_n=25_l=15_c=10_s=0;23,0;2,0;6,0;5,0;0;-696,0;574,0;0,0;0
instance1259_m=4_n=25_l=15_c=10_s=1;23,0;2,0;6,0;5,0;0;-696,0;574,0;0,0;0
instance1260_m=4_n=25_l=15_c=10_s=2;23,0;2,0;6,0;5,0;0;-696,0;574,0;0,0;0
instance1261_m=4_n=25_l=15_c=10_s=0;23,0;2,0;6,0;4,0;0;-696,0;584,0;0,0;0
instance1262_m=4_n=25_l=15_c=10_s=1;23,0;2,0;6,0;4,0;0;-696,0;584,0;0,0;0
instance1263_m=4_n=25_l=15_c=10_s=2;23,0;2,0;6,0;4,0;0;-696,0;584,0;0,0;0
instance1264_m=4_n=25_l=15_c=10_s=0;23,0;2,0;9,0;6,0;0;-699,0;561,0;0,0;0
instance1265_m=4_n=25_l=15_c=10_s=1;23,0;2,0;9,0;6,0;0;-699,0;561,0;0,0;0
instance1266_m=4_n=25_l=15_c=10_s=2;23,0;2,0;9,0;6,0;0;-699,0;561,0;0,0;0
instance1267_m=4_n=25_l=15_c=10_s=0;23,0;2,0;11,0;7,0;0;-701,0;549,0;0,0;0
instance1268_m=4_n=25_l=15_c=10_s=1;23,0;2,0;11,0;7,0;0;-701,0;549,0;0,0;0
instance1269_m=4_n=25_l=15_c=10_s=2;23,0;2,0;11,0;7,0;0;-701,0;549,0;0,0;0
instance1270_m=4_n=25_l=15_c=10_s=0;23,0;2,0;7,0;4,0;0;-697,0;583,0;0,0;0
instance1271_m=4_n=25_l=15_c=10_s=1;23,0;2,0;7,0;4,0;0;-697,0;583,0;0,0;0
instance1272_m=4_n=25_l=15_c=10_s=2;23,0;2,0;7,0;4,0;0;-697,0;583,0;0,0;0
instance1273_m=4_n=25_l=15_c=10_s=0;23,0;2,0;6,0;5,0;0;-696,0;574,0;0,0;0
instance1274_m=4_n=25_l=15_c=10_s=1;23,0;2,0;6,0;5,0;0;-696,0;574,0;0,0;0
instance1275_m=4_n=25_l=15_c=10_s=2;23,0;2,0;6,0;5,0;0;-696,0;574,0;0,0;0
instance1276_m=4_n=25_l=15_c=10_s=0;23,0;2,0;11,0;9,0;0;-701,0;529,0;0,0;0
instance1277_m=4_n=25_l=15_c=10_s=1;23,0;2,0;11,0;9,0;0;-701,0;529,0;0,0;0
instance1278_m=4_n=25_l=15_c=10_s=2;23,0;2,0;11,0;9,0;0;-701,0;529,0;0,0;0
instance1279_m=4_n=25_l=15_c=10_s=0;23,0;2,0;9,0;5,0;0;-699,0;571,0;0,0;0
instance1280_m=4_n=25_l=15_c=10_s=1;23,0;2,0;9,0;5,0;0;-699,0;571,0;0,0;0
instance1281_m=4_n=25_l=15_c=10_s=2;23,0;2,0;9,0;5,0;0;-699,0;571,0;0,0;0
instance1282_m=4_n=25_l=15_c=10_s=0;23,0;2,0;10,0;8,0;0;-700,0;540,0;0,0;0
instance1283_m=4_n=25_l=15_c=10_s=1;23,0;2,0;10,0;8,0;0;-700,0;540,0;0,0;0
instance1284_m=4_n=25_l=15_c=10_s=2;23,0;2,0;10,0;8,0;0;-700,0;540,0;0,0;0
instance1285_m=4_n=25_l=15_c=10_s=0;23,0;2,0;11,0;6,0;0;-701,0;559,0;0,0;0
instance1286_m=4_n=25_l=15_c=10_s=1;23,0;2,0;11,0;6,0;0;-701,0;559,0;0,0;0
instance1287_m=4_n=25_l=15_c=10_s=2;23,0;2,0;11,0;6,0;0;-701,0;559,0;0,0;0
instance1288_m=4_n=25_l=15_c=10_s=0;23,0;2,0;9,0;5,0;0;-699,0;571,0;0,0;0
instance1289_m=4_n=25_l=15_c=10_s=1;23,0;2,0;9,0;5,0;0;-699,0;571,0;0,0;0
instance1290_m=4_n=25_l=15_c=10_s=2;23,0;2,0;9,0;5,0;0;-699,0;571,0;0,0;0
instance1291_m=4_n=25_l=15_c=10_s=0;23,0;2,0;6,0;4,0;0;-696,0;584,0;0,0;0
instance1292_m=4_n=25_l=15_c=10_s=1;23,0;2,0;6,0;4,0;0;-696,0;584,0;0,0;0
instance1293_m=4_n=25_l=15_c=10_s=2;23,0;2,0;6,0;4,0;0;-696,0;584,0;0,0;0
instance1294_m=4_n=25_l=15_c=10_s=0;23,0;2,0;7,0;7,0;0;-697,0;553,0;0,0;0
instance1295_m=4_n=25_l=15_c=10_s=1;23,0;2,0;7,0;7,0;0;-697,0;553,0;0,0;0
instance1296_m=4_n=25_l=15_c=10_s=2;23,0;2,0;7,0;7,0;0;-697,0;553,0;0,0;0
instance1297_m=4_n=25_l=15_c=10_s=0;23,0;2,0;5,0;3,0;0;-695,0;595,0;0,0;0
instance1298_m=4_n=25_l=15_c=10_s=1;23,0;2,0;5,0;3,0;0;-695,0;595,0;0,0;0
instance1299_m=4_n=25_l=15_c=10_s=2;23,0;2,0;5,0;3,0;0;-695,0;595,0;0,0;0
instance1300_m=4_n=25_l=15_c=10_s=0;23,0;2,0;9,0;7,0;0;-699,0;551,0;0,0;0
instance1301_m=4_n=25_l=15_c=10_s=1;23,0;2,0;9,0;7,0;0;-699,0;551,0;0,0;0
instance1302_m=4_n=25_l=15_c=10_s=2;23,0;2,0;9,0;7,0;0;-699,0;551,0;0,0;0
instance1303_m=4_n=25_l=15_c=10_s=0;23,0;2,0;5,0;5,0;0;-695,0;575,0;0,0;0
instance1304_m=4_n=25_l=15_c=10_s=1;23,0;2,0;5,0;5,0;0;-695,0;575,0;0,0;0
instance1305_m=4_n=25_l=15_c=10_s=2;23,0;2,0;5,0;5,0;0;-695,0;575,0;0,0;0
instance1306_m=4_n=25_l=15_c=10_s=0;23,0;2,0;4,0;3,0;0;-694,0;596,0;0,0;0
instance1307_m=4_n=25_l=15_c=10_s=1;23,0;2,0;4,0;3,0;0;-694,0;596,0;0,0;0
instance1308_m=4_n=25_l=15_c=10_s=2;23,0;2,0;4,0;3,0;0;-694,0;596,0;0,0;0
instance1309_m=4_n=25_l=15_c=10_s=0;23,0;2,0;5,0;4,0;0;-695,0;585,0;0,0;0
instance1310_m=4_n=25_l=15_c=10_s=1;23,0;2,0;5,0;4,0;0;-695,0;585,0;0,0;0
instance1311_m=4_n=25_l=15_c=10_s=2;23,0;2,0;5,0;4,0;0;-695,0;585,0;0,0;0
instance1312_m=4_n=25_l=15_c=10_s=0;23,0;2,0;6,0;5,0;0;-696,0;574,0;0,0;0
instance1313_m=4_n=25_l=15_c=10_s=1;23,0;2,0;6,0;5,0;0;-696,0;574,0;0,0;0
instance1314_m=4_n=25_l=15_c=10_s=2;23,0;2,0;6,0;5,0;0;-696,0;574,0;0,0;0
instance1315_m=4_n=25_l=15_c=10_s=0;23,0;2,0;7,0;4,0;0;-697,0;583,0;0,0;0
instance1316_m=4_n=25_l=15_c=10_s=1;23,0;2,0;7,0;4,0;0;-697,0;583,0;0,0;0
instance1317_m=4_n=25_l=15_c=10_s=2;23,0;2,0;7,0;4,0;0;-697,0;583,0;0,0;0
instance1318_m=4_n=25_l=15_c=10_s=0;23,0;2,0;5,0;4,0;0;-695,0;585,0;0,0;0
instance1319_m=4_n=25_l=15_c=10_s=1;23,0;2,0;5,0;4,0;0;-695,0;585,0;0,0;0
instance1320_m=4_n=25_l=15_c=10_s=2;23,0;2,0;5,0;4,0;0;-695,0;585,0;0,0;0
instance1321_m=4_n=25_l=20_c=10_s=0;23,0;2,0;14,0;8,0;0;-704,0;536,0;0,0;0
instance1322_m=4_n=25_l=20_c=10_s=1;23,0;2,0;14,0;8,0;0;-704,0;536,0;0,0;0
instance1323_m=4_n=25_l=20_c=10_s=2;23,0;2,0;14,0;8,0;0;-704,0;536,0;0,0;0
instance1324_m=4_n=25_l=20_c=10_s=0;23,0;2,0;12,0;8,0;0;-702,0;538,0;0,0;0
instance1325_m=4_n=25_l=20_c=10_s=1;23,0;2,0;12,0;8,0;0;-702,0;538,0;0,0;0
instance1326_m=4_n=25_l=20_c=10_s=2;23,0;2,0;12,0;8,0;0;-702,0;538,0;0,0;0
instance1327_m=4_n=25_l=20_c=10_s=0;23,0;2,0;12,0;7,0;0;-702,0;548,0;0,0;0
instance1328_m=4_n=25_l=20_c=10_s=1;23,0;2,0;12,0;7,0;0;-702,0;548,0;0,0;0
instance1329_m=4_n=25_l=20_c=10_s=2;23,0;2,0;12,0;7,0;0;-702,0;548,0;0,0;0
instance1330_m=4_n=25_l=20_c=10_s=0;23,0;2,0;15,0;8,0;0;-705,0;535,0;0,0;0
instance1331_m=4_n=25_l=20_c=10_s=1;23,0;2,0;15,0;8,0;0;-705,0;535,0;0,0;0
instance1332_m=4_n=25_l=20_c=10_s=2;23,0;2,0;15,0;8,0;0;-705,0;535,0;0,0;0
instance1333_m=4_n=25_l=20_c=10_s=0;23,0;2,0;18,0;9,0;0;-708,0;522,0;0,0;0
instance1334_m=4_n=25_l=20_c=10_s=1;23,0;2,0;18,0;9,0;0;-708,0;522,0;0,0;0
instance1335_m=4_n=25_l=20_c=10_s=2;23,0;2,0;18,0;9,0;0;-708,0;522,0;0,0;0
instance1336_m=4_n=25_l=20_c=10_s=0;23,0;2,0;11,0;7,0;0;-701,0;549,0;0,0;0
instance1337_m=4_n=25_l=20_c=10_s=1;23,0;2,0;11,0;7,0;0;-701,0;549,0;0,0;0
instance1338_m=4_n=25_l=20_c=10_s=2;23,0;2,0;11,0;7,0;0;-701,0;549,0;0,0;0
instance1339_m=4_n=25_l=20_c=10_s=0;23,0;2,0;15,0;10,0;0;-705,0;515,0;0,0;0
instance1340_m=4_n=25_l=20_c=10_s=1;23,0;2,0;15,0;10,0;0;-705,0;515,0;0,0;0
instance1341_m=4_n=25_l=20_c=10_s=2;23,0;2,0;15,0;10,0;0;-705,0;515,0;0,0;0
instance1342_m=4_n=25_l=20_c=10_s=0;23,0;2,0;15,0;9,0;0;-705,0;525,0;0,0;0
instance1343_m=4_n=25_l=20_c=10_s=1;23,0;2,0;15,0;9,0;0;-705,0;525,0;0,0;0
instance1344_m=4_n=25_l=20_c=10_s=2;23,0;2,0;15,0;9,0;0;-705,0;525,0;0,0;0
instance1345_m=4_n=25_l=20_c=10_s=0;23,0;2,0;10,0;7,0;0;-700,0;550,0;0,0;0
instance1346_m=4_n=25_l=20_c=10_s=1;23,0;2,0;10,0;7,0;0;-700,0;550,0;0,0;0
instance1347_m=4_n=25_l=20_c=10_s=2;23,0;2,0;10,0;7,0;0;-700,0;550,0;0,0;0
instance1348_m=4_n=25_l=20_c=10_s=0;23,0;2,0;14,0;10,0;0;-704,0;516,0;0,0;0
instance1349_m=4_n=25_l=20_c=10_s=1;23,0;2,0;14,0;10,0;0;-704,0;516,0;0,0;0
instance1350_m=4_n=25_l=20_c=10_s=2;23,0;2,0;14,0;10,0;0;-704,0;516,0;0,0;0
instance1351_m=4_n=25_l=20_c=10_s=0;23,0;2,0;15,0;7,0;0;-705,0;545,0;0,0;0
instance1352_m=4_n=25_l=20_c=10_s=1;23,0;2,0;15,0;7,0;0;-705,0;545,0;0,0;0
instance1353_m=4_n=25_l=20_c=10_s=2;23,0;2,0;15,0;7,0;0;-705,0;545,0;0,0;0
instance1354_m=4_n=25_l=20_c=10_s=0;23,0;2,0;16,0;8,0;0;-706,0;534,0;0,0;0
instance1355_m=4_n=25_l=20_c=10_s=1;23,0;2,0;16,0;8,0;0;-706,0;534,0;0,0;0
instance1356_m=4_n=25_l=20_c=10_s=2;23,0;2,0;16,0;8,0;0;-706,0;534,0;0,0;0
instance1357_m=4_n=25_l=20_c=10_s=0;23,0;2,0;16,0;11,0;0;-706,0;504,0;0,0;0
instance1358_m=4_n=25_l=20_c=10_s=1;23,0;2,0;16,0;11,0;0;-706,0;504,0;0,0;0
instance1359_m=4_n=25_l=20_c=10_s=2;23,0;2,0;16,0;11,0;0;-706,0;504,0;0,0;0
instance1360_m=4_n=25_l=20_c=10_s=0;23,0;2,0;16,0;10,0;0;-706,0;514,0;0,0;0
instance1361_m=4_n=25_l=20_c=10_s=1;23,0;2,0;16,0;10,0;0;-706,0;514,0;0,0;0
instance1362_m=4_n=25_l=20_c=10_s=2;23,0;2,0;16,0;10,0;0;-706,0;514,0;0,0;0
instance1363_m=4_n=25_l=20_c=10_s=0;23,0;2,0;17,0;9,0;0;-707,0;523,0;0,0;0
instance1364_m=4_n=25_l=20_c=10_s=1;23,0;2,0;17,0;9,0;0;-707,0;523,0;0,0;0
instance1365_m=4_n=25_l=20_c=10_s=2;23,0;2,0;17,0;9,0;0;-707,0;523,0;0,0;0
instance1366_m=4_n=25_l=20_c=10_s=0;23,0;2,0;19,0;9,0;0;-709,0;521,0;0,0;0
instance1367_m=4_n=25_l=20_c=10_s=1;23,0;2,0;19,0;9,0;0;-709,0;521,0;0,0;0
instance1368_m=4_n=25_l=20_c=10_s=2;23,0;2,0;19,0;9,0;0;-709,0;521,0;0,0;0
instance1369_m=4_n=25_l=20_c=10_s=0;23,0;2,0;15,0;8,0;0;-705,0;535,0;0,0;0
instance1370_m=4_n=25_l=20_c=10_s=1;23,0;2,0;15,0;8,0;0;-705,0;535,0;0,0;0
instance1371_m=4_n=25_l=20_c=10_s=2;23,0;2,0;15,0;8,0;0;-705,0;535,0;0,0;0
instance1372_m=4_n=25_l=20_c=10_s=0;23,0;2,0;19,0;10,0;0;-709,0;511,0;0,0;0
instance1373_m=4_n=25_l=20_c=10_s=1;23,0;2,0;19,0;10,0;0;-709,0;511,0;0,0;0
instance1374_m=4_n=25_l=20_c=10_s=2;23,0;2,0;19,0;10,0;0;-709,0;511,0;0,0;0
instance1375_m=4_n=25_l=20_c=10_s=0;23,0;2,0;13,0;9,0;0;-703,0;527,0;0,0;0
instance1376_m=4_n=25_l=20_c=10_s=1;23,0;2,0;13,0;9,0;0;-703,0;527,0;0,0;0
instance1377_m=4_n=25_l=20_c=10_s=2;23,0;2,0;13,0;9,0;0;-703,0;527,0;0,0;0
instance1378_m=4_n=25_l=20_c=10_s=0;23,0;2,0;14,0;10,0;0;-704,0;516,0;0,0;0
instance1379_m=4_n=25_l=20_c=10_s=1;23,0;2,0;14,0;10,0;0;-704,0;516,0;0,0;0
instance1380_m=4_n=25_l=20_c=10_s=2;23,0;2,0;14,0;10,0;0;-704,0;516,0;0,0;0
instance1381_m=4_n=25_l=20_c=15_s=0;23,0;2,0;11,0;7,0;0;-701,0;549,0;0,0;0
instance1382_m=4_n=25_l=20_c=15_s=1;23,0;2,0;11,0;7,0;0;-701,0;549,0;0,0;0
instance1383_m=4_n=25_l=20_c=15_s=2;23,0;2,0;11,0;7,0;0;-701,0;549,0;0,0;0
instance1384_m=4_n=25_l=20_c=15_s=0;23,0;2,0;14,0;10,0;0;-704,0;516,0;0,0;0
instance1385_m=4_n=25_l=20_c=15_s=1;23,0;2,0;14,0;10,0;0;-704,0;516,0;0,0;0
instance1386_m=4_n=25_l=20_c=15_s=2;23,0;2,0;14,0;10,0;0;-704,0;516,0;0,0;0
instance1387_m=4_n=25_l=20_c=15_s=0;23,0;2,0;13,0;8,0;0;-703,0;537,0;0,0;0
instance1388_m=4_n=25_l=20_c=15_s=1;23,0;2,0;13,0;8,0;0;-703,0;537,0;0,0;0
instance1389_m=4_n=25_l=20_c=15_s=2;23,0;2,0;13,0;8,0;0;-703,0;537,0;0,0;0
instance1390_m=4_n=25_l=20_c=15_s=0;23,0;2,0;12,0;9,0;0;-702,0;528,0;0,0;0
instance1391_m=4_n=25_l=20_c=15_s=1;23,0;2,0;12,0;9,0;0;-702,0;528,0;0,0;0
instance1392_m=4_n=25_l=20_c=15_s=2;23,0;2,0;12,0;9,0;0;-702,0;528,0;0,0;0
instance1393_m=4_n=25_l=20_c=15_s=0;23,0;2,0;13,0;8,0;0;-703,0;537,0;0,0;0
instance1394_m=4_n=25_l=20_c=15_s=1;23,0;2,0;13,0;8,0;0;-703,0;537,0;0,0;0
instance1395_m=4_n=25_l=20_c=15_s=2;23,0;2,0;13,0;8,0;0;-703,0;537,0;0,0;0
instance1396_m=4_n=25_l=20_c=15_s=0;23,0;2,0;11,0;6,0;0;-701,0;559,0;0,0;0
instance1397_m=4_n=25_l=20_c=15_s=1;23,0;2,0;11,0;6,0;0;-701,0;559,0;0,0;0
instance1398_m=4_n=25_l=20_c=15_s=2;23,0;2,0;11,0;6,0;0;-701,0;559,0;0,0;0
instance1399_m=4_n=25_l=20_c=15_s=0;23,0;2,0;13,0;8,0;0;-703,0;537,0;0,0;0
instance1400_m=4_n=25_l=20_c=15_s=1;23,0;2,0;13,0;8,0;0;-703,0;537,0;0,0;0
instance1401_m=4_n=25_l=20_c=15_s=2;23,0;2,0;13,0;8,0;0;-703,0;537,0;0,0;0
instance1402_m=4_n=25_l=20_c=15_s=0;23,0;2,0;12,0;9,0;0;-702,0;528,0;0,0;0
instance1403_m=4_n=25_l=20_c=15_s=1;23,0;2,0;12,0;9,0;0;-702,0;528,0;0,0;0
instance1404_m=4_n=25_l=20_c=15_s=2;23,0;2,0;12,0;9,0;0;-702,0;528,0;0,0;0
instance1405_m=4_n=25_l=20_c=15_s=0;23,0;2,0;10,0;7,0;0;-700,0;550,0;0,0;0
instance1406_m=4_n=25_l=20_c=15_s=1;23,0;2,0;10,0;7,0;0;-700,0;550,0;0,0;0
instance1407_m=4_n=25_l=20_c=15_s=2;23,0;2,0;10,0;7,0;0;-700,0;550,0;0,0;0
